show_id,type,title,director,cast,date_added,release_year,rating,duration,listed_in,description,country,genre
80198585.0,Movie,The Debt Collector,Jesse V. Johnson,"Scott Adkins, Louis Mandylor, Vladimir Kulich, Michael ParÃ©, Rachel Brann, Selina Lo, Tony Todd",3-Sep-18,2018.0,TV-MA,96 min,Action & Adventure,"A broke martial arts instructor takes a side gig with a mobster, who pairs him with a veteran thug for a weekend of fisticuffs-fueled debt collection.",United States,Romantic
70233894.0,Movie,Act of Vengeance,Mahsun KÄ±rmÄ±zÄ±gÃ¼l,"Haluk Bilginer, Mahsun KÄ±rmÄ±zÄ±gÃ¼l, Mustafa Sandal, Gina Gershon, Robert Patrick, Danny Glover, Engin Altan DÃ¼zyatan, Scott William Winters, Sharrieff Pugh",29-Sep-18,2010.0,NR,112 min,"Action & Adventure, International Movies","Two Turkish agents are sent to New York City on a mission to capture a notorious terrorist known only as ""Dejjal"" (Arabic for Antichrist).",Pakistan,International
81011955.0,Movie,Paradise Lost,Monique Gardenberg,"JÃºlio Andrade, Lee Taylor, Hermila Guedes, Julia Konrad, Erasmo Carlos, Marjorie Estiano, Seu Jorge, Jaloo, Felipe Abib, Humberto CarrÃ£o, Malu Galli",29-Sep-18,2018.0,TV-MA,111 min,"Dramas, Independent Movies, International Movies","A cop moonlights as the bodyguard for a young drag queen at a nightclub, and grows closer to the family of misfit singers that perform there.",Canada,Dramas
80128722.0,Movie,Gerald's Game,Mike Flanagan,"Carla Gugino, Bruce Greenwood, Henry Thomas, Carel Struycken, Chiara Aurelia",29-Sep-17,2017.0,TV-MA,103 min,"Horror Movies, Thrillers","When her husband's sex game goes wrong, Jessie ??handcuffed to a bed in a remote lake house ??faces warped visions, dark secrets and a dire choice.",United States,Thrillers
80182115.0,Movie,Long Shot,Jacob LaMendola,,29-Sep-17,2017.0,TV-14,40 min,Documentaries,"When Juan Catalan is arrested for a murder he didn't commit, he builds his case for innocence around raw footage from a popular TV show. A documentary.",India,Action & Adventure
80163293.0,TV Show,Mak Cun,,"Erma Fatima, Rahim Razali, Umie Aida, Nora Danish",29-Sep-17,2015.0,TV-PG,1 Season,"International TV Shows, TV Comedies, TV Dramas",A woman with an entrepreneurial spirit takes life into her own hands by starting a beauty cream business that inspires other women to take chances.,United States,Comedies
80104068.0,Movie,Our Souls at Night,Ritesh Batra,"Robert Redford, Jane Fonda, Bruce Dern, Matthias Schoenaerts, Iain Armitage, Judy Greer, Phyllis Somerville",29-Sep-17,2017.0,TV-14,103 min,"Dramas, Romantic Movies","After widowed neighbors Addie and Louis begin sleeping in bed together platonically to alleviate their loneliness, a real romance begins to blossom.",United Kingdom,Independent
80119349.0,Movie,Out of Thin Air,Dylan Howitt,,29-Sep-17,2017.0,TV-14,85 min,"Documentaries, International Movies","Picking up 40 years after six were convicted for two strange murders in Iceland, this chilling documentary proves confessions can?t always be trusted.",France,Comedies
80199032.0,TV Show,Paul Hollywood's Big Continental Road Trip,,Paul Hollywood,29-Sep-17,2017.0,TV-14,1 Season,"British TV Shows, Docuseries, International TV Shows","Gear up for a fast-paced journey as celebrity chef and avid auto enthusiast Paul Hollywood takes in the cars and culture of France, Italy and Germany.",United States,Dramas
80180449.0,TV Show,Satu Hari,,"Sara Ali, Remy Ishak, Rita Rudaini, Mirza Salihovic, Hafizul Kamal, Miller Khan",29-Sep-17,2014.0,TV-14,1 Season,"International TV Shows, TV Dramas","A man haunted by his wife's affair moves to Sarajevo and starts to love again, until fate forces him to choose between his new life and old loyalty.",United Kingdom,International
80019931.0,Movie,"Monster High: Boo York, Boo York",William Lau,"Karen Strassman, Celeste Henderson, Wendee Lee, TJ Smith, America Young, Rachel Staman, Laura Bailey",29-Sep-15,2015.0,TV-Y7,72 min,"Children & Family Movies, Music & Musicals",Cleo is invited to a gala in the big city celebrating a magical comet and brings her best friends along. But the sinister Nefera has other plans.,United States,Dramas
81053893.0,Movie,Cultivating the Seas: History and Future of the Full-Cycle Cultured Kindai Tuna,Mana Yasuda,,28-Sep-19,2019.0,TV-G,45 min,"Documentaries, International Movies",An in-depth look at the full-cycle breeding program for bluefin Kindai tuna pioneered by Kinki University?s Aqua Culture Research Institute.,United States,Independent
80200087.0,Movie,Domino,Brian De Palma,"Nikolaj Coster-Waldau, Carice van Houten, Eriq Ebouaney, Guy Pearce, Mohammed Azaay, SÃ¸ren Malling, Paprika Steen, Helena Kaittani",28-Sep-19,2019.0,R,89 min,"International Movies, Thrillers","A Copenhagen police officer hunts for the man who attacked his partner, only to stumble into a high-stakes game of espionage.",United States,Documentaries
81053892.0,Movie,TUNA GIRL,Mana Yasuda,"Fuka Koshiba, Tom Fujita, Hidetoshi Hoshida, Hiroto Kanai, Ryosuke Yusa, Shuri Tanaka, Chal Inoue, Takashi Taniguchi, Takeshi Masu",28-Sep-19,2019.0,TV-PG,90 min,"Dramas, International Movies",A clumsy but cheerful fisheries student struggles to find her place at a research institute renowned for its tuna cultivation. The work isn't easy.,United Kingdom,Documentaries
81002850.0,Movie,5CM,Rizal Mantovani,"Herjunot Ali, Raline Shah, Fedi Nuril, Pevita Pearce, Saykoji, Denny Sumargo, Didi Petet, Firrina Sinatrya",28-Sep-18,2012.0,TV-14,126 min,"Dramas, International Movies","Five friends embark on a mission to climb the highest peak in Java, overcoming obstacles on the way and discovering the true meaning of friendship.",United States,Comedies
81004470.0,Movie,Animal World,Han Yan,"Li Yi Feng, Zhou Dongyu, Michael Douglas, Bingkun Cao, Ge Wang, Keanu Chi, Zhang Jungyi, Yijuan Li, Su Ke",28-Sep-18,2018.0,TV-MA,130 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy","An unlucky, debt-ridden teen resorts to his math skills when he's forced into a deadly tournament of rock-paper-scissors run by a diabolical host.",United States,International
80157072.0,Movie,Hold the Dark,Jeremy Saulnier,"Jeffrey Wright, Alexander SkarsgÃ¥rd, James Badge Dale, Riley Keough, Julian Black Antelope, Tantoo Cardinal, Macon Blair, Jonathan Whitesell, Peter McRobbie",28-Sep-18,2018.0,TV-MA,126 min,"Action & Adventure, Dramas","In the grim Alaskan winter, a naturalist hunts for wolves blamed for killing a local boy, but he soon finds himself swept into a chilling mystery.",United States,Romantic
81001809.0,Movie,Lessons from a School Shooting: Notes from Dunblane,Kim A. Snyder,,28-Sep-18,2018.0,TV-PG,24 min,Documentaries,"Two priests ??one from Dunblane, Scotland, the other from Newtown, Connecticut ??bond over school tragedies that occurred 16 years apart.",United States,Comedies
80201933.0,TV Show,Made in Mexico,,,28-Sep-18,2018.0,TV-MA,1 Season,"International TV Shows, Reality TV, Spanish-Language TV Shows","These Mexico City socialites may lead opulent lives, but a peek behind the curtain reveals a tangled web of intrigue, envy and personal struggles.",United States,International
81002864.0,Movie,Single,Raditya Dika,"Raditya Dika, Annisa Rawles, Chandra Liow, Pandji Pragiwaksono, Babe Cabita, Elvira Devinamira, Tinna Harahap, Pevita Pearce, Rinna Hassim, Dede Yusuf, Dewi Hughes",28-Sep-18,2015.0,TV-PG,127 min,"Comedies, International Movies, Romantic Movies","Unemployed and immature, a somewhat pathetic bachelor sets his sights on finding a date for the wedding of his younger, more successful brother.",South Korea,Romantic
81016750.0,Movie,The 3rd Eye,Rocky Soraya,"Jessica Mila, Denny Sumargo, Citra Prima, Bianca Hello, Epy Kusnandar, Anita Hara, Derry Drajat, Voke Victoria, Shofia Shireen, Afdhal Yusman",28-Sep-18,2018.0,TV-MA,108 min,"Horror Movies, International Movies","When her little sister claims she sees the dead, Alia consults a psychic, who opens her own eyes to the vengeful ghosts haunting their childhood home.",United Kingdom,Comedies
81002866.0,Movie,The Sinking Of Van Der Wijck,Sunil Soraya,"Herjunot Ali, Pevita Pearce, Reza Rahadian, Randy Nidji, Gesya Shandy, Kevin Andrean, Arzetti Bilbina",28-Sep-18,2013.0,TV-14,163 min,"Dramas, International Movies, Romantic Movies","When a young man leaves home to fulfill the wishes of his late father, he meets and falls in love with a woman from a very different background.",Denmark,International
80992039.0,Movie,Two Catalonias,"?lvaro Longoria, Gerardo Olivares",,28-Sep-18,2018.0,TV-MA,117 min,"Documentaries, International Movies",Lawmakers and activists with conflicting ideologies speak about the complexities of Catalonia's politics and the fight for its independence from Spain.,United States,Romantic
80126507.0,Movie,Bobby Sands: 66 Days,Brendan Byrne,,28-Sep-17,2016.0,TV-14,106 min,Documentaries,"In 1981, an imprisoned Irish Republican Army soldier went on a hunger strike that galvanized his movement and made him a controversial global icon.",,Dramas
80225885.0,TV Show,Bard of Blood,,"Emraan Hashmi, Viineet Kumar, Sobhita Dhulipala, Jaideep Ahlawat, Kirti Kulhari, Sohum Shah, Rajit Kapoor, Danish Hussain",27-Sep-19,2019.0,TV-MA,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas","Years after a disastrous job in Balochistan, a former Indian spy must confront his past when he returns to lead an unsanctioned hostage-rescue mission.",United Kingdom,International
81132443.0,Movie,Deliha 2,Gupse ?zay,"Gupse ?zay, Eda Ece, Aksel Bonfil, Derya Alabora, Esin Eden, HÃ¼lya Duyar, Ali ?elik, Mert ?ner",27-Sep-19,2018.0,TV-PG,102 min,"Comedies, International Movies","While chasing her dream of becoming a chef, Zeliha cooks up trouble in the kitchen with her wild, kooky and unsuspecting ways.",United States,Romantic
80218107.0,TV Show,Dragons: Rescue Riders,,"Nicolas Cantu, Brennley Brown, Zach Callison, Skai Jackson, Noah Kaye Bentley, Andre Robinson, Marsai Martin",27-Sep-19,2019.0,TV-Y,1 Season,"Kids' TV, TV Comedies","Twins Dak and Leyla and their dragon friends devote their lives to rescuing others, defending their home of Huttsgalor and having fun along the way.",Turkey,Horror
80231903.0,Movie,In the Shadow of the Moon,Jim Mickle,"Boyd Holbrook, Michael C. Hall, Cleopatra Coleman, Bokeem Woodbine, Rudi Dharmalingam, Rachel Keller",27-Sep-19,2019.0,TV-MA,116 min,"Dramas, Sci-Fi & Fantasy, Thrillers",A Philadelphia detective slowly unravels as he nurses a lifelong obsession with an enigmatic female serial killer whose crimes defy explanation.,United States,International
80220715.0,TV Show,Skylines,,"Edin Hasanovic, Peri Baumeister, Murathan Muslu, Erdal YÄ±ldÄ±z, Richy MÃ¼ller, Anna Herrmann, Sahin Eryilmaz, Lisa Maria Potthoff, Carol Schuler, Dustin JÃ©rÃ´me Schanz, Nimo, Christopher SchÃ¤rf, Slavko Popadic",27-Sep-19,2019.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",A hip-hop producer gets hurled into the violent world of organized crime when the record label he signs to becomes the center of a deadly drug business.,Brazil,Horror
81171121.0,Movie,Sturgill Simpson Presents Sound & Fury,"Jumpei Mizusaki, Koji Morimoto, Michael Arias, Masaru Matsumoto, Arthell Isom, Henry Thurlow, Takanobu Mizuno, Elsa Nakamichi, Hajime Sasaki, Shinji Takagi",,27-Sep-19,2019.0,TV-MA,42 min,"Anime Features, Music & Musicals, Sci-Fi & Fantasy","In this anime visual album, a mysterious driver heads deep into a postapocalyptic hellscape toward a ferocious showdown with two monstrous opponents.",United States,International
80241248.0,TV Show,The Politician,,"Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett",27-Sep-19,2019.0,TV-14,1 Season,"TV Comedies, TV Dramas, Teen TV Shows",Rich kid Payton has always known he's going to be president. But first he has to navigate the most treacherous political landscape of all: high school.,United States,Comedies
81012295.0,Movie,Weeds on Fire,Chi Fat Chan,"Liu Kai Chi, Lam Yiu-sing, Tony Tsz-Tung Wu, Poon Chan-leung, Sun Li Man, Tam Sin Yin, Sham Ka Ki, Wang Simin, Jan Lamb",27-Sep-18,2016.0,TV-14,95 min,"Dramas, Independent Movies, International Movies","In 1980s Hong Kong, a school principal forms a baseball team with an eclectic crew of local students who soon fight their way to the top of the league.",,International
80060037.0,Movie,Much Loved,Nabil Ayouch,"Loubna Abidar, Asmaa Lazrak, Halima Karaouane, Sara El Mhamdi Elaaloui, Abdellah Didane, Danny Boushebel, Carlo Brandt, CamÃ©lia Montassere",27-Sep-17,2015.0,TV-MA,104 min,"Dramas, Independent Movies, International Movies",Four friends who make their living as prostitutes in Morocco deal with both the dangers and stigma that come with their profession.,United States,Comedies
60003155.0,Movie,Joseph: King of Dreams,"Rob LaDuca, Robert C. Ramirez","Ben Affleck, Mark Hamill, Richard Herd, Maureen McGovern, Jodi Benson, Judith Light, James Eckhouse, Richard McGonagle, David Campbell, Steven Weber, Dan Castellaneta, Rene Auberjonois, Ken Hudson Campbell, Tom Virtue, Jeff Bennett",27-Sep-11,2000.0,TV-PG,75 min,"Children & Family Movies, Dramas, Faith & Spirituality","With his gift of dream interpretation and his brilliantly colored coat, Joseph inspires jealousy in his brothers in this animated Bible story.",,Dramas
81177238.0,Movie,Malaal,Mangesh Hadawale,"Meezaan Jaffrey, Sharmin Segal, Chinmaya Surve, Anil Gawas, Sonal Jha, Sanjay Gurbaxani, Sameer Dharmadhikari, Deepak Damle",26-Sep-19,2019.0,TV-14,133 min,"International Movies, Romantic Movies","Class divides become thorns in the budding romance between the crony of a nativist Mumbai politician and the new, North Indian resident of his chawl.",United Kingdom,Stand-Up Comedy
70270775.0,Movie,The Grandmaster,Wong Kar Wai,"Tony Leung Chiu-wai, Zhang Ziyi, Chang Chen, Xiao Shen-Yang, Zhao Benshan, Song Hye-kyo, Wang Qingxiang, Zhang Jin, Lo Hoi-pang, Cung Le, Julian Cheung",26-Sep-19,2013.0,PG-13,108 min,"Action & Adventure, Dramas, International Movies","As the Japanese invasion looms, Chinese kung fu master Ip Man's world changes when rival master Gong Er and her father arrive in his village.",,Romantic
81025403.0,TV Show,The Inmate,,"Ignacio Serricchio, Ana Claudia TalancÃ³n, Flavio Medina, Luis Felipe Tovar, Mariana Seoane, Guy Ecker, Isabella Castillo, Bradley Stryker, Gustavo SÃ¡nchez Parra, Leonardo Ortizgris, Alejandro Calva, Rodrigo Oviedo, RamÃ³n MedÃ­na, Erik Hayser, TiarÃ© Scanda",26-Sep-19,2018.0,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",A former Marine poses as an inmate inside a Mexican prison in order to infiltrate a gang suspected of kidnapping a U.S. judge's teen daughter.,United States,Comedies
80215923.0,Movie,The Hurricane Heist,Rob Cohen,"Toby Kebbell, Maggie Grace, Ryan Kwanten, Ralph Ineson, Melissa Bolona, Ben Cross, Jamie Andrew Cutler",26-Sep-18,2018.0,PG-13,103 min,Action & Adventure,A deadly hurricane with mile-high waves provides the perfect cover for stealing $600 million from a U.S. Treasury outpost in Mississippi.,,Dramas
80151483.0,Movie,Def Comedy Jam 25,Louis J. Horvitz,"Dave Chappelle, Steve Harvey, Cedric the Entertainer, Martin Lawrence, Tiffany Haddish, Katt Williams, Craig Robinson, D.L. Hughley, Eddie Griffin, J.B. Smoove, Joe Torry, Kid Capri, Mike Epps, Sheryl Underwood, Tracy Morgan, Deon Cole",26-Sep-17,2017.0,TV-MA,82 min,Stand-Up Comedy,"In this special live event, giants of stand-up come together to commemorate the 25th anniversary of Russell Simmons's groundbreaking ""Def Comedy Jam.""",Denmark,Dramas
80173625.0,Movie,Restless Creature: Wendy Whelan,"Linda Saffire, Adam Schlesinger","Peter Martins, Sean Suozzi, Gretchen Smith, Ashley Laracey, Tiler Peck, Damian Woetzel, Albert Evans, Sterling Hyltin, Craig Hall, Peter Boal, Karen Young, Michelle Rodriguez, Jock Soto, Adam Barrett",26-Sep-17,2016.0,TV-MA,94 min,Documentaries,"After 30 years with the New York City Ballet, celebrated dancer Wendy Whelan redefines herself as an artist in a new stage of life.",France,Independent
80005444.0,Movie,Print the Legend,"Luis Lopez, Clay Tweel",,26-Sep-14,2014.0,TV-14,100 min,Documentaries,"This award-winning, original documentary chronicles the race for market leadership in 3D printing, the next wave of technological evolution.",Italy,International
80244682.0,Movie,Birders,Otilia Portillo Padua,,25-Sep-19,2019.0,TV-G,38 min,"Documentaries, International Movies",Bird watchers on both sides of the U.S.-Mexico border share their enthusiasm for protecting and preserving some of the world's most beautiful species.,Belgium,Horror
